date,lake_px,valid_px,coverage_pct,chl_mean,chl_median,chl_p90,chl_p99,chl_max,presence_low_pct,presence_high_pct,area_day_low,area_day_high,lake,path
2025-03-24,1262184,30112,2.3857060460281545,23.689529418945312,21.26882553100586,39.018795013427734,53.20423889160156,62.41545867919922,98.43583953241233,55.81495749202976,2.9641,1.6807,Amatitlán,ciano_outputs\descargas_amatitlan\openEO_2025-03-24Z_chl.tif
2025-04-03,1262184,8576,0.6794571948305477,14.78062915802002,13.963333129882812,26.997127532958984,41.37738800048828,59.97449493408203,61.87033582089553,28.544776119402986,0.5306,0.2448,Amatitlán,ciano_outputs\descargas_amatitlan\openEO_2025-04-03Z_chl.tif
2025-04-08,1262184,594,0.04706128425015687,3.3686270713806152,3.7581701278686523,4.670421123504639,4.910349369049072,5.439952850341797,0.0,0.0,0.0,0.0,Amatitlán,ciano_outputs\descargas_amatitlan\openEO_2025-04-08Z_chl.tif
2025-04-13,1262184,5110,0.4048538089533697,5.1148576736450195,4.90064811706543,5.4525933265686035,11.837272644042969,16.999618530273438,2.2309197651663406,0.0,0.0114,0.0,Amatitlán,ciano_outputs\descargas_amatitlan\openEO_2025-04-13Z_chl.tif
2025-04-15,1262184,1916,0.15180037141969793,6.2015557289123535,4.793015480041504,11.111480712890625,16.204814910888672,21.94310760498047,13.465553235908143,0.15657620041753653,0.0258,0.0003,Amatitlán,ciano_outputs\descargas_amatitlan\openEO_2025-04-15Z_chl.tif
2025-04-18,1262184,8125,0.6437254790109841,5.507598876953125,4.926809787750244,6.558668613433838,16.359548568725586,43.9286994934082,3.2615384615384615,0.5292307692307693,0.0265,0.0043,Amatitlán,ciano_outputs\descargas_amatitlan\openEO_2025-04-18Z_chl.tif
2025-04-28,1262184,8044,0.6373080311586901,8.497123718261719,5.950747489929199,16.93560218811035,28.219711303710938,37.38164138793945,23.993038289408254,5.718547986076579,0.193,0.046,Amatitlán,ciano_outputs\descargas_amatitlan\openEO_2025-04-28Z_chl.tif
2025-05-03,1262184,27122,2.148815069752112,7.805727005004883,5.414203643798828,15.345263481140137,26.13088035583496,40.78043746948242,23.224688444804954,3.782906865275422,0.6299,0.1026,Amatitlán,ciano_outputs\descargas_amatitlan\openEO_2025-05-03Z_chl.tif
2025-05-08,1262184,28748,2.277639393305572,6.631833076477051,5.928802490234375,10.79615592956543,16.890424728393555,24.76465606689453,12.58522331988312,0.1774036454709893,0.3618,0.0051,Amatitlán,ciano_outputs\descargas_amatitlan\openEO_2025-05-08Z_chl.tif
2025-05-13,1262184,21781,1.7256596502570147,9.75733757019043,7.987042427062988,17.59417724609375,30.6531982421875,45.35409164428711,36.132408980303936,6.060327808640558,0.787,0.132,Amatitlán,ciano_outputs\descargas_amatitlan\openEO_2025-05-13Z_chl.tif
