r,c,prob,yhat_raw,yhat_clustered
870,1312,0.713336200177551,0,0
926,1957,0.7045602709806073,0,0
518,589,0.8540379341840119,1,0
588,1885,0.7045602709806073,0,0
308,1534,0.711990263474641,0,0
649,1921,0.711990263474641,0,0
528,463,0.8944378660555131,1,0
274,1204,0.713336200177551,0,0
1122,2020,0.713336200177551,0,0
284,1687,0.711990263474641,0,0
266,1017,0.8540379341840119,1,0
394,1373,0.46063928870757276,0,0
681,842,0.729815105485368,0,0
244,1268,0.7290617249283287,0,0
132,1521,0.7290617249283287,0,0
1277,915,0.713336200177551,0,0
613,528,0.8540379341840119,1,0
864,1925,0.6027197451656674,0,0
316,1152,0.713336200177551,0,0
795,1018,0.713336200177551,0,0
194,1787,0.7290617249283287,0,0
308,1724,0.711990263474641,0,0
367,1932,0.711990263474641,0,0
883,1375,0.713336200177551,0,0
1041,1062,0.7274510706103533,0,0
923,1899,0.7055446717777563,0,0
870,1483,0.713336200177551,0,0
528,1022,0.713336200177551,0,0
778,1987,0.3339940902685344,0,0
695,938,0.7290617249283287,0,0
905,1814,0.711990263474641,0,0
998,1207,0.8540379341840119,1,0
947,1198,0.7290617249283287,0,0
932,1985,0.711990263474641,0,0
152,1576,0.7290617249283287,0,0
426,1708,0.7055446717777563,0,0
532,1455,0.7055446717777563,0,0
902,2272,0.7274510706103533,0,0
701,2138,0.7045602709806073,0,0
589,1556,0.713336200177551,0,0
809,2130,0.711990263474641,0,0
245,1436,0.713336200177551,0,0
553,1341,0.713336200177551,0,0
1060,2042,0.713336200177551,0,0
397,1752,0.6027197451656674,0,0
501,569,0.8540379341840119,1,0
526,1847,0.7045602709806073,0,0
513,1943,0.711990263474641,0,0
395,1357,0.6689935163571238,0,0
406,1341,0.3339940902685344,0,0
1042,1964,0.713336200177551,0,0
520,1813,0.711990263474641,0,0
603,651,0.8221890694693323,1,0
139,1536,0.7290617249283287,0,0
467,2052,0.7274510706103533,0,0
1123,2036,0.711990263474641,0,0
78,1751,0.729815105485368,0,0
948,1096,0.7274510706103533,0,0
715,1569,0.713336200177551,0,0
997,2256,0.7274510706103533,0,0
633,1989,0.6689935163571238,0,0
395,1421,0.6027197451656674,0,0
720,2019,0.711990263474641,0,0
571,510,0.8540379341840119,1,0
517,573,0.8540379341840119,1,0
631,926,0.7274510706103533,0,0
906,2248,0.713336200177551,0,0
815,2227,0.711990263474641,0,0
866,1429,0.711990263474641,0,0
634,1342,0.713336200177551,0,0
607,1178,0.7274510706103533,0,0
600,1335,0.713336200177551,0,0
676,2015,0.4746481511938844,0,0
638,1397,0.713336200177551,0,0
672,957,0.729815105485368,0,0
909,1241,0.713336200177551,0,0
676,1417,0.713336200177551,0,0
527,1637,0.7055446717777563,0,0
207,1610,0.713336200177551,0,0
820,1225,0.713336200177551,0,0
513,1015,0.713336200177551,0,0
1425,793,0.7854751849997674,0,0
420,1053,0.720428641330266,0,0
386,1906,0.713336200177551,0,0
569,1446,0.713336200177551,0,0
795,2178,0.7045602709806073,0,0
505,1462,0.6027197451656674,0,0
1209,978,0.7653894589865652,0,0
691,877,0.7290617249283287,0,0
518,1491,0.7045602709806073,0,0
712,1950,0.7055446717777563,0,0
963,1026,0.713336200177551,0,0
616,1883,0.7045602709806073,0,0
537,1977,0.713336200177551,0,0
613,822,0.7653894589865652,0,0
1036,1044,0.7274510706103533,0,0
861,1852,0.711990263474641,0,0
368,1259,0.711990263474641,0,0
463,1363,0.7055446717777563,0,0
750,2192,0.711990263474641,0,0
756,2050,0.6027197451656674,0,0
573,1542,0.713336200177551,0,0
829,905,0.7531184320683209,0,0
478,813,0.8540379341840119,1,0
856,1231,0.713336200177551,0,0
942,1002,0.7274510706103533,0,0
666,1057,0.7274510706103533,0,0
1116,1004,0.7531184320683209,0,0
631,725,0.7531184320683209,0,0
537,487,0.8608697156636808,1,0
264,1826,0.7290617249283287,0,0
316,1620,0.711990263474641,0,0
505,887,0.7290617249283287,0,0
510,1145,0.711990263474641,0,0
1120,1034,0.729815105485368,0,0
795,1074,0.713336200177551,0,0
195,1762,0.7290617249283287,0,0
645,1513,0.713336200177551,0,0
747,1765,0.6027197451656674,0,0
927,989,0.7531184320683209,0,0
981,2017,0.713336200177551,0,0
415,903,0.8193268561712257,1,0
513,1870,0.6315538754814155,0,0
593,1774,0.711990263474641,0,0
765,1410,0.713336200177551,0,0
426,869,0.8255094056554834,1,0
802,942,0.7621373909238652,0,0
659,2170,0.713336200177551,0,0
311,1690,0.711990263474641,0,0
456,1583,0.7045602709806073,0,0
353,1255,0.711990263474641,0,0
1379,940,0.713336200177551,0,0
803,881,0.729815105485368,0,0
512,1389,0.7055446717777563,0,0
422,793,0.8255094056554834,1,0
525,1329,0.711990263474641,0,0
402,1657,0.6027197451656674,0,0
922,1963,0.711990263474641,0,0
754,1088,0.713336200177551,0,0
874,1012,0.713336200177551,0,0
500,2111,0.7274510706103533,0,0
195,1186,0.7854751849997674,0,0
639,1766,0.711990263474641,0,0
891,1434,0.713336200177551,0,0
536,1283,0.711990263474641,0,0
585,643,0.7854751849997674,0,0
397,1519,0.6027197451656674,0,0
471,1947,0.7274510706103533,0,0
587,513,0.8540379341840119,1,0
595,514,0.8540379341840119,1,0
1278,2054,0.7290617249283287,0,0
404,2047,0.7274510706103533,0,0
213,1191,0.7653894589865652,0,0
392,2049,0.713336200177551,0,0
894,1093,0.713336200177551,0,0
888,1966,0.6689935163571238,0,0
353,1534,0.7045602709806073,0,0
461,1383,0.711990263474641,0,0
301,1935,0.7274510706103533,0,0
487,1913,0.713336200177551,0,0
870,1555,0.713336200177551,0,0
696,1230,0.713336200177551,0,0
625,764,0.729815105485368,0,0
471,1722,0.7045602709806073,0,0
